 40 1997-09-18T00:30 261.021       Wind 1997-09-18T00:30:00 1997-09-18T04:07:00 1997-09-19T23:59:00                None 
 41 1997-09-21T16:51 264.702     DREAMS                None 1997-09-22T01:30:00 1997-09-22T12:19:41                None 
 41 1997-09-21T16:51 264.702    Lepping                None 1997-09-22T00:48:00 1997-09-22T17:48:00                None 
 41 1997-09-21T16:51 264.702         RC 1997-09-21T16:51:00 1997-09-21T21:00:00 1997-09-22T16:00:00 1997-09-17T20:28:00 
 41 1997-09-21T16:51 264.702       Wind 1997-09-21T16:42:00 1997-09-21T22:21:00 1997-09-22T17:46:00                None 
 42 1997-10-01T01:41 274.070     DREAMS                None 1997-10-01T17:07:52 1997-10-02T23:07:46                None 
 42 1997-10-01T01:41 274.070    Lepping                None 1997-10-01T16:18:00 1997-10-02T22:18:00                None 
 42 1997-10-01T01:41 274.070         RC 1997-10-01T00:59:00 1997-10-01T16:00:00 1997-10-02T23:00:00 1997-09-28T01:08:00 
 42 1997-10-01T01:41 274.070       Wind 1997-10-01T11:45:00 1997-10-01T17:08:00 1997-10-02T23:15:00                None 
 43 1997-10-10T16:12 283.675     DREAMS 1997-10-10T15:57:56 1997-10-10T21:37:58 1997-10-11T14:33:11                None 
 43 1997-10-10T16:12 283.675    Lepping                None 1997-10-10T23:48:00 1997-10-12T00:48:00                None 
 43 1997-10-10T16:12 283.675         RC 1997-10-10T03:00:00 1997-10-10T11:00:00 1997-10-10T22:00:00                None 
 43 1997-10-10T16:12 283.675         RC 1997-10-10T16:12:00 1997-10-10T22:00:00 1997-10-12T00:00:00 1997-10-06T15:28:00 
 43 1997-10-10T16:12 283.675       Wind 1997-10-10T03:08:00 1997-10-10T15:33:00 1997-10-11T22:00:00                None 
 44 1997-10-27T01:38 300.068     DREAMS                None 1997-10-27T10:34:30 1997-10-28T04:57:00                None 
 44 1997-10-27T01:38 300.068         RC 1997-10-26T12:00:00 1997-10-27T00:00:00 1997-10-28T07:00:00 1997-10-23T11:26:00 
 45 1997-11-06T22:25 310.934     DREAMS 1997-11-06T22:16:30 1997-11-07T15:33:33 1997-11-08T14:25:42                None 
 45 1997-11-06T22:25 310.934    Lepping                None 1997-11-07T15:48:00 1997-11-08T04:48:00                None 
